date,code,open,high,low,close,preclose,volume,amount,pctChg,emotion
2021/3/17,sh.000001,3435.7319,3454.0562,3410.2815,3445.5509,3446.7334,28005981800,3.0663E+11,-0.034308,0.08726211
2021/3/18,sh.000001,3449.6413,3478.1447,3449.3774,3463.0681,3445.5509,28440389100,3.16529E+11,0.508401,0.081429672
2021/3/19,sh.000001,3423.8733,3439.5236,3389.2929,3404.6634,3463.0681,30916171600,3.39992E+11,-1.686502,0.097408009
2021/3/22,sh.000001,3406.1227,3443.6596,3404.2341,3443.4392,3404.6634,31255908400,3.32535E+11,1.138903,0.104668027
2021/3/23,sh.000001,3445.3408,3445.4159,3390.0477,3411.5088,3443.4392,32638940900,3.43477E+11,-0.927282,0.100613918
2021/3/24,sh.000001,3394.1283,3415.2949,3362.1847,3367.0606,3411.5088,31739869700,3.448E+11,-1.30289,0.165380708
2021/3/25,sh.000001,3355.0706,3382.226,3344.9695,3363.5915,3367.0606,27067609700,2.90223E+11,-0.103031,0.098584788
2021/3/26,sh.000001,3373.3171,3423.2231,3373.3171,3418.3267,3363.5915,27461498700,3.22409E+11,1.627284,0.104539491
2021/3/29,sh.000001,3429.6322,3449.8338,3409.8868,3435.2958,3418.3267,28482424300,3.27944E+11,0.496415,0.100339046
2021/3/30,sh.000001,3432.5288,3457.6345,3423.3154,3456.6766,3435.2958,28542308100,3.31626E+11,0.622386,0.091665545
2021/3/31,sh.000001,3452.2078,3452.2078,3420.8321,3441.9115,3456.6766,28304926100,3.14174E+11,-0.427147,0.090077493
2021/4/1,sh.000001,3444.8102,3470.0311,3438.8255,3466.3315,3441.9115,27524429500,2.92652E+11,0.709489,0.091069389
2021/4/2,sh.000001,3472.6276,3487.5862,3462.8321,3484.3924,3466.3315,26265487300,3.17953E+11,0.521038,0.083739047
2021/4/6,sh.000001,3491.6336,3493.2806,3471.761,3482.9674,3484.3924,23474667100,2.8633E+11,-0.040897,0.087318951
2021/4/7,sh.000001,3483.4211,3483.4211,3453.1947,3479.6256,3482.9674,29578697800,3.23651E+11,-0.095947,0.085645652
2021/4/8,sh.000001,3467.4871,3495.9086,3459.3246,3482.5548,3479.6256,33175532900,3.48011E+11,0.084181,0.097513512
2021/4/9,sh.000001,3475.4434,3475.4467,3442.1392,3450.6772,3482.5548,28008519600,3.06422E+11,-0.915351,0.073446254
2021/4/12,sh.000001,3445.9696,3456.1581,3403.9012,3412.9477,3450.6772,30957723900,3.3889E+11,-1.093394,0.088394243
2021/4/13,sh.000001,3411.2928,3425.3945,3387.902,3396.47,3412.9477,27062605400,2.9054E+11,-0.4828,0.078411436
2021/4/14,sh.000001,3397.021,3420.0278,3392.9751,3416.7212,3396.47,23324232700,2.6901E+11,0.596243,0.143733539
2021/4/15,sh.000001,3409.6139,3409.6139,3373.0939,3398.9875,3416.7212,23400505400,2.72569E+11,-0.519027,0.134847935
