date,code,open,high,low,close,preclose,volume,amount,pctChg,emotion
2020/7/20,sz.399001,-0.139871433,-0.117473315,-0.130249326,0.001280376,-0.195569365,0.956829895,0.761153621,1.664439135,0.283386368
2020/7/21,sz.399001,-0.09030536,-0.008289209,0.003105185,0.111839063,-0.104992612,0.707284808,0.500668598,0.382241544,-0.199320821
2020/7/22,sz.399001,0.00590624,0.12906015,0.108939066,0.162291072,0.037887277,1.025415878,0.826898779,0.546869126,-0.144469741
2020/7/23,sz.399001,0.055027985,0.089391104,-0.03803107,0.002335529,0.094997396,1.331111813,1.135741873,-0.034566451,0.231422785
2020/7/24,sz.399001,0.059504987,-0.005004943,-0.217230992,-0.178013382,0.082452779,1.768975638,1.519849312,-3.648148291,-0.518675936
2020/7/27,sz.399001,-0.026028885,-0.080301566,-0.189019292,-0.14345755,-0.06067738,-0.141721554,-0.165823974,0.158458087,-0.566126783
2020/7/28,sz.399001,-0.109926735,-0.115264084,-0.099977207,-0.045131254,-0.189767877,-0.237746899,-0.291859811,0.831423436,-0.843403803
2020/7/29,sz.399001,-0.071800297,-0.033852029,-0.06911359,-0.019113394,-0.102358911,0.307656096,0.347293116,2.051878078,1.517665113
2020/7/30,sz.399001,0.015917209,0.084537024,-0.030309727,0.010670874,0.048075266,0.679872258,0.520274837,-0.508377246,2.529700003
2020/7/31,sz.399001,0.081061894,0.136813233,0.045242388,0.083713835,0.100745773,0.858104715,0.770030226,0.80182657,1.492648218
2020/8/3,sz.399001,0.151919296,0.174812077,0.126220473,0.162854208,0.140973719,1.797321388,1.601793528,1.562596901,0.076608221
2020/8/4,sz.399001,0.254471375,0.250465615,0.208510706,0.240039825,0.240042357,1.783827961,1.649337163,-0.560640571,0.068449678
2020/8/5,sz.399001,0.321240641,0.300695695,0.256945765,0.283777065,0.309647188,1.049040308,0.919916335,0.433300904,0.026818994
2020/8/6,sz.399001,0.286006272,0.267008312,0.224351822,0.249921361,0.275466958,1.404880878,1.299122215,-0.530229794,-0.300340606
2020/8/7,sz.399001,0.203040565,0.19870229,0.153414869,0.178498219,0.196037386,1.137159969,1.147756672,-1.103291017,-0.271907702
2020/8/10,sz.399001,0.112537887,0.146961158,0.086293513,0.10805633,0.113116801,0.47589499,0.62300585,-0.013039061,-0.209594731
2020/8/11,sz.399001,0.04133332,0.096209411,0.030758508,0.049672303,0.043940954,0.6444715,0.54867549,-1.002326239,-0.707355805
2020/8/12,sz.399001,0.034826196,0.016641095,-0.004539701,0.0175335,0.023291601,0.450708544,0.41673686,-0.848575583,-0.402234481
2020/8/13,sz.399001,0.062733052,-0.025606662,-0.004279676,0.018614097,0.034768773,-0.077979644,-0.394710374,-0.144069853,-0.279683258
2020/8/14,sz.399001,0.095909884,0.061963185,0.059854809,0.070947667,0.055240815,-0.251469144,-0.484671928,0.948769176,-0.626654323
2020/8/17,sz.399001,0.122218306,0.159173313,0.125663038,0.122981685,0.082553654,0.890992604,0.517883832,1.21230648,0.416390791
2020/8/18,sz.399001,0.11826689,0.133673282,0.118696913,0.110442846,0.121951197,0.730283443,0.37166642,0.070917423,-0.035312237
2020/8/19,sz.399001,0.099116742,0.073153794,0.087766011,0.077449349,0.139417176,0.787119396,0.321223692,-1.46738344,-0.394525326
2020/8/20,sz.399001,0.076265557,0.043927365,0.072135162,0.062931311,0.080804892,-0.24290267,-0.576479038,-0.858669019,-0.647318989
2020/8/21,sz.399001,0.063849268,0.035473652,0.066644786,0.058778572,0.021490012,-0.300390078,-0.479643346,0.740433117,-0.755168469
2020/8/24,sz.399001,0.088997913,0.069955978,0.087868564,0.070593899,0.052254493,0.008123856,0.03168049,0.889717405,-0.126422788
